NodePubkey,Commission,ActivatedStake
AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP,0,37476984931093
CtsPhMW7Tb3oXmqfEZZTgE59oqwWCFE9ocq7MQzREShs,5,37470504562729
EjS9FcaGPEYz61pubjmtadEkbvUBSdk65t9ApFf94Pnj,5,37464143334277
9Hzxq2BnACf7AJbLUBpuyRgtZtuJwFvNYAeah1x6iYcS,5,37463633919480
2mimK1Dr2PPRnT1Vkw1ozFj5rNDxHxswZhUhmef4tq8e,5,37461847779682
3z6PJ9F4Yk2vAFGzCV6cQ9MLAJfHcGtLD3rDmuim3G2g,0,37443968329422
7v9hri2v73QtzPq8YoXEinq7FSk53FdAqdEagWY7b1wV,5,37438617798246
8Ey5FDayWYgJdVoquScT2hJDKWk7nQQfqzfGBt1emJpx,5,37419831823514
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,0,37413386296148
3yrgchivxUEdz3qAAx3X7vfrFLerPMJsLTEMwJyqvy7h,5,37411640718750
FEJwc7fefAKZ2R4rFbLWh28saWo7QfnU5f31Bi98E6cE,5,37409532288120
BesDpGgr5xEdhWkfXzBGy98ynNxN7uqT5sMZAGX9utj1,5,37408569078154
5DbifLTeWTZCPRBntnnrsGPVXoPWzomDJ1sTPiWMS12n,5,37407794987228
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,6,37397667795467
Ca5e3b2AmrL72V437MEZMYTLnNUEXTr2P1TZcGQgJPyP,5,37396850199199
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,0,37381485754975
2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq,0,37374336141578
CbcGAKWLadLFUddypS57Q4TTb7KDDvXjHYtaR7ZdVUCp,5,37373646426427
FoCQPE5Q55aHjn3EFie3SSgCZBziHjMqNQq7xMygWRYx,5,37342631659834
FgF45YaaF57X8MbcQz2zubreiN2ffovUmKFkdc4b8eKS,5,37337985583873
GXdrhTwKXsoeMdUrrUpW5CaB9hgy5Eb9zZAzwHZCGywL,5,37325584761280
6gBnV7HJzrYEDrrzoBnNV6xAMPKVLNkPyh8iPRpcU5kB,5,37311562705240
DWaYTNmFZLXGhYo51orrHNotqE3q3S6L2paQikYMrKrw,5,37299882194370
D4B64Fa4U3Aw3VzDb6ktqxnAqnAdeiXxKY214JRRyWBK,5,37296517925209
ATd7yhK41qadD5V9eiq7UXQtRf5pidaR6fyKbYtKkbvz,5,37286059086199
3hXhY28qCTKSQpamv4RoukhRkAQRszRjV1DY2Lebebrf,5,37277076143964
DZdEsncQ6Kn3qxBeCiG9ubAYiQJ6kRZohyKXq3KBYt7w,5,37276228226016
2kX1VME9AYwFsKPc7NU1xAZu9HKxWUHRMbhcyXLJiV1a,5,37252773537479
9ixkRQFUmQfDfJ9sBzJMs8QeBpqz4AeR94n623eaYK2S,5,37250480466392
DEyaaKr3BS6j7MEXbeQrZz74rN3YFoSbCgbJ5GGMzCLV,5,37227352997652
H85v6HMycCKjwpQhe9zLtBDdw1yYrf7uUmXF4NcxCiJv,5,37219336382757
J2895yqMc1JqrWPQ2ryDPn7EbozZpAoCCPTy3BDUME9m,0,37193325346334
7DWfjmZtryurJtUrpyALuuGqby2tjPzMjZL6vL7ujRBk,5,37192004835129
Ff5CpTFzrGag9RzJBkGjeZGczzzGTNwhHSkyzQAbXJGC,5,37191990819003
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,5,37191624580666
3raZLZE6gqVDAHDqTkJfQ8eWPAMZpWgKLJP3TZKD5iVh,5,37189249228750
D1zqVW87NyyQAuGGNJVLa626QjQsEmkEmx8XynVMN98s,5,37184095660503
GbHe682zUScwnc3wu3o6SRGUdrBaS2mgDvEndD6Z4cis,5,37165475075915
GYZdxwPwV3wTFVC8DdZuJQZDDRCg45AtqUai8cpSyAga,5,37155984096567
EK26xTH6QLS5uubx12av6XrmKH2eotCwAG9r7SBhbhGb,5,37151730624460
DaVvfMfKshGMtCTrDnsdiGj1FhdCVCJSTjRRwuZgZy5C,5,37145902732882
2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg,5,37145775873187
Asju9nresVBNjVMygiCUZCgWJVi7reT8aHE6PMc2tTha,5,37145541423301
6kEtLATdCXttEJs9iXj8DfFsWYjQ6uUysN8KWxshJKLu,5,37144574453335
GGoxyMorMrC8XNAGCs2XWfUcdoPKyJjZXF5MUC9MFaUF,5,37143977151429
8ypigreunb34pCiQRqZzQoie2ej5prAjovUq7sHB6gMZ,5,37143922674976
94nRfNEua2iKpbjxzozNczrGK94Z7zfq2AcG3T73HPEd,5,37143826971614
Cu4M3yd2LfMoGhmYxKszhVH18SPgt6TQvqnE4AWjNKwd,5,37131996379600
HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,0,37126869367625
A6ZmvWcKGVUnwpum4GhVn7CftUJgVFNSg6biedaNKHBC,5,37109556819772
5rzBJeyPbEbrUGRWY9pNDp1mpR472zF5TE1dF7ATUvNR,0,37097055615364
4guS5XP2wgDWecZGgvN5UQmV8iywTrKGaA7kv9hj3tk7,5,37087948890325
A27mmHqiVZRh5R4jNJksfnHj1RoJTNMFiKhbMSBTu5Ja,5,37084496897804
3weHX7YvucD2n4Dix37TkD6rSYHp4FQsc7d5iUvhcmqX,5,37073968913268
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,5,37054005903096
ChkH4bTk7c5NSGbxvXx89yY2oU7rFJsr3Cq1gPNCCPVe,0,37051932305644
DBKSEwzFx3i64censdCm7v95Ujp2sFfMtksBACkET2Kh,5,37041892674492
ExUKHLfE4hNEsTx1TN4YWxfpzkGv3eVujcVp6Ft26mAP,5,37041298771318
2swwdmPFEPFUJ38nJbJJBA9kKooJzaeUZBJ9o1mYHepc,0,37037914466867
FXrzBb4KBTiQsVdSprYtKE4nZUvQWc7rgG5Z2BF9mUXd,5,37035716350222
HtzxUabNfYNJR43FUmcpkgmtANZahbq5iASB5oiboXzF,5,37028380138460
73ET66kH1rxnkTByem6r7CX37Wc1FGmmBtP5uWYzjAs9,5,37027272024386
7ek3CDbxpGRdCVTJJpj6WPHmZrJqBCQ2RBQoqLHitx5L,5,37026150295678
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,5,37025802789631
2oujYrRmtDDTF3b3JUgsZ34TkcyrozMjgRHBQE9R6K8i,5,37022621636059
CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,5,37021985163775
BP1epAhFXxXEqo47GkFTdf9UuRUU2spKnuRxhWrAFED2,5,37021621966909
ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52,5,37020624592328
Ch2UBdfwRY8UyAKCBzYksu7QYwjCXprkbUo7AY9CSRyS,5,37018608046813
4kpGkEypMTgqSDh5GEQa2YZdiHsnPse2L2G7fPQS2Fvg,5,37017652833354
97MtLX5ajrR319PH8iLnctBpaLFoT3TNuUAtZfZaEn7U,5,37013310820456
GmJZNahpvdqMFTtrqjLHC9UcsuE83Xk3DmgrSpqdWhWr,5,37010715212617
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,5,37003798877006
UUcsYKGXbrecWLTNn4LK1N21Px1Ra5c3VsFJzAtzZPk,5,36987451676016
C2kQjjHM1JTVSUxxsEAHwuKpKkWYgAiAb4JMfv1S628n,5,36978502738188
3RhXeDMrtvvW4ekKoYCnuRYa3Qe1eAYzhLjaSREJ6fKE,5,36973750940857
A2ebRyFqKWC414hsBdUwaWiC8YKY43xzUbUf3cYhfYNk,5,36969822134916
CYE4yqwnteaXW86qiLqqPM3aJVrDWivrtKhG5ByznCyL,5,36965003540229
4PeGtW7j4Fceg35WTXk7FLo4rE4pP8FHF2EytRezk9bY,5,36964578530087
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,0,36962222577829
4Ax8CmGz5BoS8DqSWjkAFsqTuzeckh5x21FwdVrXQbEQ,5,36954129153097
DChRyhfTosLADCyHj1JU69geyrWm4ov2SYyNkqMN9qgp,5,36952590342365
Dzx9VhgpYJ3yco99soB2SY9Cs3CAA7wVx2dHAFEfkYMM,5,36949177576587
FnmguM37ximrQQXsJpBjPxem1LSr1CAnaED9JHujAhYW,5,36946366030477
BiF9ZbQht1TgHwWEcrbMQFt37aLEPpNvXWAyd7SuqhpR,5,36945570659529
8bYQFFFRK8utNNSwZJwo291WwhNfev33yirj6qwZjF3t,5,36944388561533
7LuMjj1j7KjGXBi3TwnNGnXnENK5rjMuLxpcRPVqjsp1,5,36938050220225
92RWsU6jb7GfUs34G8xs7QLWda5MTs1ARDEh3LzkXiih,5,36935115378221
Xrh9LuJJSNWfN686vGbj7kYT9gvrchufFo64KHNqxA8,5,36921408575215
D35AyoGVA3GsQLgFs3opXBEuvW6EdNuYGSfEDxpsDojU,5,36918002455011
H68e2XUdXK3j8ibFv61VymvHn6AEhHPHLZSmbbQnZp1M,5,36916225636560
Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,0,36908406992345
ASryt5BzW7qsYW22xT6V5Bum49J2mEzucLc9bYoWFZMp,5,36906474897687
H4qEuH77udFPZQnJnsK1g9bydLXCJoVPcXGkTcNh3eKF,5,36899216705578
51cbXxXHtwQ5WCSVkmjBrUcbZQUJjCWxvXP4mmoJiJGA,0,36898876208499
5LpsYxnc9m9E3ZZDa9EiqHqr3VcJW418kmMK4N7JHSL8,5,36891477951468
BRyrzHyP1YBfY8CZ4rSsafnf5G6nUrgywHd2ztMRW9Gk,0,36886075599251
7XCbYkANgiqgCoevBmJMAwYqD4iuKzNEJjd2XtF5QExp,5,36867364042837
BDJiPdixR1QR3KZJgUCsE3UoNMYbWLLVbuVhb1biiRyg,5,36866922415075
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,5,36865593212899
D7a59Yada8zeBwngcP8aikfSkrGVWWDpSWuW11HZqsDC,5,36860793484130
6ZcQyv7C4uyTiACE78t1aSFTXuwanyjY787LjpYeFVjs,5,36857348535161
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,5,36855600933741
7NU7hg2LyMeu7yE1zWGoCf5EU2LzFeeVaGKG4QnQko4U,5,36855283057333
2v33XxkpvtCvewnfnejWbqENa5wZA1kojMcr6jXTZjuh,5,36851278259836
H5EhFXGKY29BNcDbz2k2pcBeRiFXXGLQ9exHmirfRuFn,5,36848989563923
4UwqrkGpterTBEvREHWNcM2vvHvpqYvViPLVZo8673Xi,5,36845594408150
By3w6sE4eWncs2s1SW8hoHL8eSFZdD4S9sMSVPwrf9Wn,5,36845587663579
5Regk6KStwEfFUMs5hLixNwBtC476Ww7ag5MxrimzbrA,5,36839264934085
2dR71LgjkefxKSYmPGrbHVb6rzYgkVii34rbYKJuDcn2,5,36838008840510
8Ua6QwcSJmYb3w4Mvxf67Fqw3gK88SrbWnxR3NZ9mjyn,5,36833483120817
HrM8x5Xn6ugoHqfLc7MCr8K7D34Z3NBc1TcuohCJ2ksz,5,36829594644709
AT87gxXLzzzsW8oEhmcBPwYnDAstVctQkZNfuHLQn4hW,5,36829381179629
9oGWd4zHcRjrXpoPccu9UsnUEEva9bkcT8qZuH4ZKVAc,5,36828142159187
EDzSBtJ7QPKzJGw1LaPcJL2pJLcHpimBLGg2dHB9VQKA,5,36823277220834
2tKR4mX7LzhjfdNsR6HfBaDDh2RM3wdpUrJqUU42aJTc,5,36817309200399
BJafMGt4t8A9BENBg9EcXEAqUSgBLaQZujQqvrsGMgtL,5,36806457566092
8Go6mzV5m1SdLcxHTxCyLpQrAr7CgyDdWt4FRH6SCLHi,5,36804142748330
4rXLQVw4iYJeuveo3nVHs2pUPcBjRjevyCwrWRT2qavv,5,36803035187732
ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,0,36795718835442
FB2Wa9wJgT8WnZqbUAdPVvoqSwzofboZepRWWoH4UAgv,5,36792140400221
5d385bnt7MQUfDmGaps74MJt7WddpsgKCo6aQZMtnGNP,5,36791937243731
2wncJF4QCGJThRLZvTmnQqiDNtkpV6JQ4sw3rwrtiZRA,5,36787332874252
2VpzB3eUagT9pGGzv7PuieRmTDugdYRiM8ArrDWB6jex,5,36775991618921
HwaKxcFVuVXnqNwN5FyZ8uLy3qAX1Tctpjgk8rexzi8C,5,36775331591576
6w4wp5LeLtTtroqBvY9mmPoYhi34LZEUJUHH4PuyBEak,5,36767713171862
9Z2TswRKvvS1d8YZVdgnJAZyqwwVUhk3QLp74J8pEmXs,5,36758066590616
Bonevk5i19xjhv6Bp77zZLD8JP7u2bEpMfD9P7yGCeyj,0,36755396277955
2vTeoSz2wvZfrzigJr6yswdRZnDeM3VHC2gvvmHwTnoB,5,36746261415435
8iiLHGgCq66zEgcLJqQypJSKRMbXGYsNF7pwH3UdNskU,5,36737335204499
77xRWv8Z3kaQpD9K3Den7YWJ7sxsf1KTnw5MdcM7Gtnw,5,36735325392213
6XjxbDk9epumcbnsq35NVGytzb5b9aHPodWpNnfUKaC5,5,36734940693376
9J2PT4gSpxc3pWbnKH5shvXTazcwVpA5XbnF6yAfuFG4,5,36733242644700
s1MAYtdZtvxmAjk4yXVYgMuzB3Jww4wcYZ6qiUq9Joi,5,36730799160103
ABoQemRyVhz3zvzP2C5nUmFfezkqn5KGzKoeMhk6zYzh,5,36727074119808
9oJDQSVw9z7Hb6NGQvoYbvqEGgdyzt5SzX73uKRCupVr,5,36726276240610
EyhATWGrsfmfRZtUpCDiyW8vH7CfkT5gy15RtvNPmqby,7,36725666587072
8RXYL85eGMyuUcBCMHt5owGvasySS4FYbmKTx4CqFkpe,5,36725576747218
jdrRFCgQD86iEZQqH29DsCRr3LBja3WbspbiHBgdm7F,5,36725026997164
Fx8ATrRvjMnmUCjjDaUFcyjhbLVPzZJicj32bDcraqBz,5,36724852103571
BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N,5,36724133634827
49rQADJBCgYXA8sBkBthx3GFLxbtxQXhX4Z752VF6ffi,5,36723653531930
9CJKNW77HfjZf2jrUpdecDub6a5cb1MtVFv7hrXAeVwb,5,36723636887024
451X5rboJpJtXK2gj4dLsXv8yCGfujqus2HsYjMkkSpE,5,36723629789326
J2obR2DK7gnd6H88HjKzEYuMyboDWRNpbzwmGSh31nnu,5,36723620111145
7iKjbCABbngiEWbNtckZMNWf32VVeF88NhfUrWUz7GHv,5,36721535757438
4ZeGdzfAb8FyyocXDVunniemtuGyPjY43M6pjMQEd2Y8,5,36721494116020
FJDmjm2bkR49AxtBvABQphrYwjdjB54BP4XCW7ht4E4M,5,36721197586999
6FDEF7cnXHgSz2zLqaNYhCJa8sgcPmzUvKsPVACzk9uf,5,36720751350965
41iM1ZT5WYS8HgweopShefLJRfDD3jbB1MMJZiuEemvE,5,36720382705780
6K2KMQF6LUYB8XEgqUpWLBrKdBPweWn1EWTTuZxaLghZ,5,36720204048675
B3uXszjkQfWAhs5eBSPvoapddJGuBN32ncNFi7CMjmYD,5,36719269064008
7b7VuKUv1NCDhbdvufkTKCV5kpzyc5yH4A7YKMUjykX2,5,36718807552009
CZqQqmFZYoyWX1NiDNpbLFQUUiH2gmUweFtRV1vVifc8,5,36717897496615
3WFvZucjXgtpPQNZQxgET3sHAPrEwbnXTpqGjVzcV1Gg,5,36717685305425
JDBk7ADMifX7iEAQtUW41WUsPYvrC75sJm9GCYNqnw7a,5,36717408270372
DCgEjpXK3CeHQQdiCtPdFJggzay2Ue3M7MzTW4Hn5sJi,5,36716558045001
AB821LfpFBwedJEfoNFZRsiPvcSxXPBNMgjyGC7RuNfS,5,36716195346721
siriXy5CcarNiz4XL8ssBQGiy2PwReVLny3Bcxq6Ymb,5,36715780042056
HawKru8biWFAvyjvqHagCjmjX1ycb8htoGeC8YYMyZc7,5,36715611214453
FYWeJ3uyJRHPUYj84ebhPAa7ZTeq9WU8LHQaKAgDcF74,5,36713496922299
GXbz6pX6TKWv3XhQYpjJt2hg9Jjo1wZ2r7coV7AeK42f,5,36713048012336
EohESr4xHG2tmzL76oaL6NAW7ayA89rX8Le2t5vMoNPR,5,36712418097123
HwDqYfPnp956giyXf1kGFHkUdj6Uu7UyoPSNn1Ku2j5F,0,36712397781936
4KJdJNjmVk2gr5ZDK4ss8xF7nxKR95Qs8TRqQenCXczA,5,36711956783175
DwVrdrJNTRYbgEKyHUUyAoR9t5MfSYkeGXM6UySRQBCi,5,36711508345091
J1xEijrZvidXX8eF9gnHprucjeMAASZ2tYkY1GXF91Tq,5,36711502645726
6NmKxzGAdJ9ttewC8hwJEFaJdn4GScjpqimaL5BnbWgx,5,36711166693053
CTVerjk67TbCeFwAcP8hsMYNqnvDbg9QkdLhXH7csZX7,5,36709834288765
CvnvV1A7bkK6Dp4gcAyFdEuAKLvqWtmLp5V23MUnk62a,5,36709417825489
3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH,5,36709275889686
7yUBtfjFbxF669rf5p5fFFpNv6TbX9Z7UJkaUs2UxiPj,5,36709181469725
AJKjJQXNPYe7ZUfpPMfsKkav7f76cjnhuyMcRr36qpWr,5,36709130231099
BbUTmY3saxeJJze2Vc1ueqEpV8Btj24wKpFbZ1r4XzXr,5,36709129842934
C7cGvcNECbMXWEL2moJ9xLHsWheEbwKi9ZUrNdAkBE2n,5,36708719716127
C1mJ4tyS6GvabWk9GGqnWijnhSPzrSDtu8X3jhPZbpp,5,36708071729804
DjrYZ1dwyhSN5u2A346piLvCVQwbpJ7iui7YCDDCftPi,5,36707937080621
D4ujBcx3Wwc6rHhx1DFdTZL7vfDJDE6Y2BvRfE8HovBF,5,36707681656935
4JTfCRjd6SzZdoKqdvStHvaKHBYCe9iENAnG4iDTrGW2,5,36707455192819
EY9dfKzLHCetix2ir7tmSMhkYrPfWSUYKn8XPKzgvdgK,5,36706932280828
44ZDKo96gQR1h2afAA3oXgutUzHcRXH72RYxhtGxzWYk,5,36706310999135
CgX2X6x4kDpxbmAdAPPFFCs7X26b9V8i7hpeYTRHq2hS,5,36706280180171
AbYTBTXdZwvG4Efdu2LR2fd8hfXEzZgfgLL67p632tCi,5,36706070555979
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,5,36706058664958
AdE9b2Gd8q58Lve5veN8vvu9YdR8mer5nN1u2oW63Gxy,5,36705439393385
Ff6qhvRxVTkFRmk9aAL5vuDLgN13dPTSc6Y5ztNLFYaR,5,36705386603205
GPHrLJNBeFDkHEChoN6CyHFLroen7jVU3HBmJQXvqGQa,5,36705317516590
CDGnuRy1sg55dCxJWJ3VSUrrriwaokVTNHaPLKBaABLV,5,36705202035150
AqWyFBjkRQ4ipHWaJb3zirSb7rHdrbw8N7KqiL5tx12z,5,36705132652298
AhyLPwqeE8zg7fyFjuufH8k7Kq4kNS2eARRq5EKNGRcT,5,36705100162359
ESNarF7DFmuWEfw8sd2A9uzjWxGuaF3BU8GBiszW9pft,5,36704091646377
6raveA75oXyPeEckX6u8iCFi34EByvrKLPgLC2Hobgrn,5,36704001732180
7cvpkJPcvNX1DpkyYzP9vtKrLUr9xEjb8AxcBT56bnjS,5,36703945349306
3Mu44NfrRVMaruMfp4cDFphbyqw4emcPEXasJvy65Nes,5,36703909220505
3Q8GcTR6gUpFjSwjRuN6Bqy73xuJQHPKceuoDq8v18DC,5,36703396303176
HpszAuiaoGoZXfvuZds3gtVQ2ywV76eREHBGyyQovMhy,5,36701417556316
SoLiDDAQBEK1LK8apZcZqY7FunqeqDY6nYXMabQZvPB,5,36701354283061
G35uLP74uj4eCSfMs17ePKtK1ThuH8JKebAP1T2y6CYw,5,36701345082582
FFCXUpP3sSBBvXu4t6uoezRWfBBMxNf3juYJa4besVUs,5,36700125832138
D65WGLNrFZ5mBGZuL72rxqeHWP58yhXneFPUGz5mJ4ox,5,36700043688417
EGEWM1gcMKcZzgtwxzRP9qrKsRQ9WMNmJA7Q6CjY8sVC,5,36699745411171
3QduBTMSMRAPbRhSmoEYQYPC85HiLmAtjCt2y15Bqw4E,5,36699628943888
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,0,36699496057598
4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq,5,36698890943003
GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd,5,36698242362750
BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV,5,36698108488273
HVuEL3oBEDyctoFwmefgM2Dm1Rx5Yj8CZgvJPG9nUktk,5,36697963562763
Hk18BQcmgSasjMGhNc6X5QDGx2VjQTVMdCciU2nXAL5R,5,36697945384947
3Ws2kxmhUKMV32fSV1FZH6PurvoEFNx2xXZbzcdirtbe,5,36696855648234
TJxW8fs18KgZp1G4ghMkR5GsxdiKMbgpan4weFThaQ5,5,36696629888621
EVvkB3QgKsHZ2Tj9GTnQ8mQZJUFmRTkH31g9KEmQ8A62,5,36696360100900
7ERj2iyVMkFZuvvw4mBWpoHLmRyXE3qGanNMMxjHS2rS,5,36696148552278
7MuF8X6oRnNDw2q2D66MYDfJ4mEPk4ifiAv9s21duwax,5,36695945759250
DTvHtb9Y9H9xdwcwpmmAsRcfqgx3RV8BSDFYScLpgqT6,5,36695411343908
GVeC7F7HPGb5ai9LxvD8vYckfwiHDCSULPfFDDgKMEfX,5,36695063283589
7P5GvWEpPWjJaVbogDkpR4KhTLAoX7WB8vcSdFSPZnHT,5,36694985931803
Ag6jpXVMAFanMMzSfeKR1sKyrRbUkYZuMSBaAbjcAE8M,5,36694844290842
ADSwEkycEaUavU7f9YEM3GLMnqsSHky7wBSrZmz9dnkX,5,36694375813777
7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v,5,36693661002146
BEx3ZzH9cswWcJr3BcKg37rRURHmZPW98XY3RkXDprN4,5,36693374350551
HgrgNPfY8DsPxxPdmjxNTFXZpgiknZvPMXv9ipbZbbVM,5,36693210283743
8buJst58M53hS9Zq5Gdrx83WV6FxP9SYC6q7twwGRTuu,5,36692857961893
CgEKzNGbUAvFDGmMLSrqgumjEofTb1GNodzJUujG8DB5,5,36692841517647
24xpPUt82of7pcmy3qDvRQjCfaj7DaEiM3D4UDEYr3y4,5,36692776950457
B7yZkjiWsAEPtab7YuGMkD6A3co8J8yp76utF2uMECMA,5,36692757881690
GqHhyk2qVfcd6epF3dft9kZVR32z4edtZyjkp2BvFXUt,5,36692747724873
4sSo8aDVcZpiVXHZoksDTFzXHNk9yJRRzjDuvza8wHBG,5,36692218425106
BwG1C3hDdNq2rTDHvcMFwuokefdQvUQUXRQgwjJL86XM,5,36692188821098
2nHwBDwqtQNTbCUwhttsBUHnQw5QJwuDNGvynNtHaEx4,5,36692125260440
CoGag5j1bx21KY2s5fyym96UTDV3GouoLz24g1ZXMh6q,5,36692058370702
4NJni8eC5AS8u18pyUHwmVcqb7mLF7DbRTvBopVj8Ptu,5,36692039295843
DaHuNTwBvgAFcJsp2KVfNRnwMuATaRvBnuKFjaqVi12J,5,36691794819415
Garx8JMpBAhJhLyci6KySLbqCFCHLuxUNqDXs96Xgw2b,5,36691737490435
FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2,5,36691640726364
8TmL4ympgFZJb5xeeEDcT82UAkZRBmZY72qzTMXJR29D,5,36691498517150
6AJXcQ1HTNuwMdsSJC2cJ3RU4SY1P8PARS6iNfw9vk1V,5,36691478381275
5JQ3zhHqFdxSLTAturANGsH9aPejugD7L9Zd1AG644VU,5,36691418915210
7zrq7V8TkL8yw8buzEqnpZXH25jgQjLERNgQJPSaS7km,5,36691358845797
dXtzi9ZfaenFmwDDCshVa8MKEejuQUTRC8bTW7vrYBq,5,36691307697803
HUX9ouTwpNGCqN9hEgzv1KkvQyJjb6pCuyYw5WCifWzM,5,36690913182581
BTHhx7ckenRvXmL9sd34UQiNRU3txCYDma5ASfA8sfN5,5,36690766987715
HwdfNWCqP2vXRvaHqQhoVUM2uPndaY8DDJzzBxCoPNHU,5,36690746167113
GX6kCVtpvFTGsedV72nK5K6VzY1bTCvqFmrtHkuZHGsX,5,36690585263138
DfnVD7TYqsEAYDto2NyYYXMwAowoFYmJNyxJ9bAWuKgQ,5,36690543173889
Gumx21GXCW5nPhMfhHw3Rd8uW8LkcBw56pw6YEpXcTbb,5,36690387149205
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,5,36689996533217
C64HQzVeuUakYPTFAbKsrhmzSiQYJDKtE8B3A1bDGrqG,5,36689688300542
9NbubKiVBGWou2syzik9kBSjCtVY1KYm1HTcUZwfKuag,5,36689431100681
cvCspZCYMsymAqK3FEVL7iVq3zxa6KnkAYPCugA7PXa,5,36689424928167
6p5sKuoNsipkg4TZdtHefFYWBDiMLKeLfQQjp24ztu2d,5,36689204628629
CcLocgmBiGiFGL9S85dG1Q8BY3vSXVJ76nJKYfdAj3Ud,5,36689202503673
8M2DJQmd7Gka44WQC5Y59qjvfJxzRaekpuy5zXfekG1G,5,36688291596012
5rNErxSxMj3WysMx8bC8vHkbrt9QmwMeG9H6aTp71485,5,36688209674390
JDNEkqjDDDMHb6qF8toRdg5geXkMXp4mD9hA42qn9zVh,5,36688201056653
ALExMyZvVZQmVbKJSVDufcHCkxxA5byPBZcrAiJa6ctE,5,36688083654001
85yWeD3e2iKHKse2zGcXTj6fcJ7gQ4NwYZDT3au9d7ai,5,36685921090212
FZg9duNJfiSDCPnbphbcKrucFRiLNpjDsdZMAa8HjPtx,5,36685793016659
2dza8h6n4PkVL5xpYtbVbYJ2PXqQzFFpb7YFP4jeG9fH,5,36685644272335
3vy1pGehGjcvQDwccTDNSXHzfCoi6szdR11jcAdJ1rMq,5,36685373498248
7tUdS2aVLhsGJR8JVbkvCUi8qQUjZSj1Bqqu73LCoJQn,5,36685287215484
6dPJKnvJK5Vyxwo7KRGYZexqc8deHfWxFPUitHQWki1o,5,36685185667116
5MFYZ1NtSDLoQ9T2qfXwuaTVfNtpuNuMxkDH19gQ9KcU,5,36685064047618
7rJbC48rxYNb8ieLg8e9v2Jjm6vwMNTZra4hSnFChGuY,5,36683966753400
8tYSjYcvK22bG4DQvcBzvbsHzCQB7JCuijwbQmkBGKys,5,36683876513033
3YRyKjnFsQe7rNLd4kUBQbBjqxypbb1Cf8cDXdbBccXf,5,36683565593422
DPPs7JQC9gbzUnRJTXUanmQDeMEonqsy4WrC7qPjDXsg,5,36683407263683
4n2or6zoFFSJnzihG8NEHsqHQ7W39SVDs5gYeijc8u5d,5,36683356969249
88K3vd8E7f2jXBwfNspzAYXKZuS7erF1w2wk3qcHTSfh,5,36682953839392
4Yr8jy3Gcwz3pkbsoiJmmHvytxenRoTawoVbr69knj1C,5,36682922131756
BLhx1pi4rCLZY2qTqLmUAueLXzPzprhaiarysxLbFwVa,5,36682770431868
CBHHTRa6YtuUbNA1v6b18cAXExtbBEDRFshJiEJYjWzC,5,36682717321222
GbEV1RH2cGDWLXXUEFJ8ryP3B1guHjkQ5LPkhes8BsME,5,36682221088441
3yVYQsesS7eUEnpvyBS9FmZzFz1YNauM6Mg3M1oBbDC9,5,36682078234919
32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,5,36681514321498
zeiUD366nfvMkbMn78QzyhWs927JASUb8ftaCNEyjCH,5,36681253804565
AKxFRpeHmr21qXqqa3czFoJ5apkc6JxhJeohmzyE5C58,5,36681222235244
